shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
65138,41.907380,12.498687,420,10414.9
65138,41.907328,12.498745,421,10422.4
65138,41.906862,12.498082,422,10497.9
65138,41.906342,12.497355,423,10581.3
65138,41.905848,12.496543,424,10668
65138,41.905400,12.495987,425,10735.8
65138,41.905303,12.496092,426,10749.6
65138,41.904680,12.496845,427,10842.7
65138,41.904542,12.497007,428,10863.1
65138,41.904493,12.497080,429,10871.2
65138,41.904450,12.497142,430,10878.2
65138,41.904442,12.497247,431,10886.9
65138,41.904460,12.497367,432,10897.1
65138,41.904593,12.497543,433,10917.9
65138,41.904695,12.497678,434,10933.7
65138,41.905097,12.498235,435,10997.8
65138,41.905355,12.498593,436,11039.1
65138,41.905133,12.498883,437,11073.4
65138,41.905055,12.498983,438,11085.4
65138,41.904833,12.499250,439,11118.5
65138,41.904570,12.499572,440,11158
65138,41.904200,12.500047,441,11214.8
65138,41.903488,12.500875,442,11319.4
65138,41.903487,12.500872,443,11319.7
65138,41.903327,12.500572,444,11350.3
65138,41.903137,12.500228,445,11385.6
65138,41.902728,12.499517,446,11460
65138,41.902668,12.499457,447,11468.3
65138,41.902577,12.499367,448,11480.9
65138,41.902487,12.499267,449,11493.8
65138,41.902395,12.499110,450,11510.3
65138,41.902357,12.499038,451,11517.6
65138,41.902342,12.499008,452,11520.6
65138,41.902330,12.498995,453,11522.3
65138,41.902315,12.498992,454,11524
65138,41.902298,12.498995,455,11525.9
65138,41.902280,12.499010,456,11528.3
65138,41.902235,12.499038,457,11533.8
65138,41.902215,12.499060,458,11536.6
65138,41.902177,12.499127,459,11543.6
65138,41.902148,12.499153,460,11547.4
65138,41.902113,12.499187,461,11552.2
65138,41.902060,12.499175,462,11558.2
65138,41.901995,12.499140,463,11566
65138,41.901945,12.499115,464,11571.9
65138,41.901913,12.499097,465,11575.7
65138,41.901900,12.499092,466,11577.2
65138,41.901847,12.499090,467,11583.1
65138,41.901815,12.499113,468,11587.2
65138,41.901760,12.499172,469,11594.9
65138,41.901673,12.499270,470,11607.5
65138,41.901592,12.499370,471,11619.8
65138,41.901537,12.499452,472,11628.9
65138,41.901413,12.499657,473,11650.7
65138,41.901305,12.499840,474,11670.1
65138,41.901120,12.500148,475,11702.8
65138,41.901112,12.500182,476,11705.7
65138,41.901100,12.500218,477,11709
65138,41.901107,12.500267,478,11713.1
65138,41.901152,12.500322,479,11719.9
65138,41.901228,12.500407,480,11730.9
65138,41.901293,12.500455,481,11739.1
65138,41.901332,12.500485,482,11744.1
65138,41.901362,12.500503,483,11747.7
65138,41.901418,12.500495,484,11754
